ms_record_file_location,ms_level_uri,unique_xpath,author_position_in_sequence,author_text_node,author-element-text-node,syriaca_headword_possibility1,syriaca_headword_current,author_uri_current,title_text_node,parent_item,author_uri_possibility1,author_uri_possibility2,author_uri_corrected,author_uri_consolidated,author_uri_corrected,author_role_current,author_role_corrected,msItem_xml-id,rubric,incipit,explicit,finalRubric,status,asignee,syriaca_notes,wright_catalogue_location,wright_entry_roman_numeral,shelf_mark,locus_start
/data/tei/529.xml,http://syriaca.org/manuscript/529,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[8]/author,1,Abi-melech,Abi-melech,Abimelech,#N/A,,"The same for Wednesday, by Abi-melech","""The Canticles, and others hymns and prayers"". Foll. 148a-172b",http://syriaca.org/person/1106,http://syriaca.org/person/793,,http://syriaca.org/person/1106,,,,b8,ܕܐܪܒܥܒܫܒܐ ܕܥܒܝܕܐ ܠܡܪܝ ܐܒܝܡܠܟ,ܪ̈ܚܡܝܟ ܢܗܘܘܢ ܥܠ ܚܘ̈ܒܬܢ܆ ܡܫܝܚܐ ܪܚܡ ܩܠ ܬܝ̈ܒܐ.,,,ready to ingest,Alexys Ahn,,I:129-131,CLXXXVI,Add MS 14675,164a
/data/tei/980.xml,http://syriaca.org/manuscript/980,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[3]/msItem[13]/author,1,Abimelech,Abimelech,#N/A,Abimelech,http://syriaca.org/person/1106,"For the nocturn of Wednesday, by Abimelech .","""Hymns and Prayers for various occasions."". Foll. 149b-166",,,,http://syriaca.org/person/1106,,,,b17,ܕܠܠܝܐ ܕܐܪܒܥܒܫܒܐ ܕܥ܏ܒ ܠܡܪܝ ܐܒܝ̣ܡܠܟ,,,,ready to ingest,Alexys Ahn,,1:134-136,CXCI,Add MS 17219,158a
/data/tei/1098.xml,http://syriaca.org/manuscript/1098,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/author[2],2,Abraham bar Dāshendād,Abraham bar Dāshendād,#N/A,Abraham bar Dashandad Abraham bar Dashandad,http://syriaca.org/person/317,A Commentary on the two discourses of Marcus the monk on the Spiritual Law,,,,,http://syriaca.org/person/317,,,,a1,ܡܐܡܪ̈ܐ ܬܪ̈ܝܢ ܕܥܠ ܢܡܘܣܐ ܪܘܚܢܝܐ ܕܡܪܩܘܣ ܝܚܝܕܝܐ,,,,ready to ingest,Justin Arnwine,"Wright comments that the author was more probably Babai of Gbilta (http://syriaca.org/person/995), but Baumstark has this manuscript as proof that it was Abraham bar Dashandad",II:482,DCV,Add MS 17270,1a
/data/tei/607.xml,http://syriaca.org/manuscript/607,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem/msItem[3]/msItem[3]/author,1,Abraham Kīdūnāyā,Abraham Kīdūnāyā,#N/A,#N/A,,prayer of Abraham Kīdūnāyā,"""Sext"". Foll. 79a-",http://syriaca.org/person/1113,,,http://syriaca.org/person/1113,,,,p3c10,ܐܒܪܗܡ ܩܕܘܢܝܐ,,,,ready to ingest,Justin Arnwine,,1:144-145,CCXVII,Add MS 14723 foll. 66-113,86b
/data/tei/1120.xml,http://syriaca.org/manuscript/1120,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[4]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Doctrine of Abraham Nephtarenus,,,,,http://syriaca.org/person/321,,,,p2a4,ܡܠܦܢܘܬܐ ܕܡܪܝ ܐܒܪܗܡ ܢܦܬܪܝܐ,ܐܢ ܨ̇ܒܐ ܐܢܬ ܕܬܙܟܐ ܒܐܓܘܢܐ ܕܩܕܝܫܘܬܐ: ܘܬܬܟܠܠ ܒܟܠܝܠܐ ܕܒܬܘܠܘܬܐ̣. ܟܠܗ ܩܪܒܟ̣ ܥܡ ܢܦܫܟ ܢܗܘܐ. ܘܟܠܗ ܬܟܬܘܫܟ ܥܡ ܪܓܬܐ ܕܦܓܪܟ. ܘ܏ܫ.,,,ready to ingest,Alexys Ahn,,II:793-796,DCCXCVII,"Add MS 18,814, foll. 103-262",141b
/data/tei/352.xml,http://syriaca.org/manuscript/352,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Discourses of Abraham Nephtarenus,,,,,http://syriaca.org/person/321,,,,p1a3,ܕܡܪܝ ܐܒܪܗܡ ܢܦܬܪܝܐ,,,,ready to ingest,Alexys Ahn,,II:832-833,DCCCXVII,Add MS 14614 foll. 1-79,31b
/data/tei/352.xml,http://syriaca.org/manuscript/352,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[1]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Part of Discourses of Abraham Nephtarenus|Part of Discourses of Abraham Nephtarenus,"Abraham Nephtarenus. ""Discourses of Abraham Nephtarenus"". Foll. 31b-37b",,,,http://syriaca.org/person/321,,,,p1b1,ܡܐܡܪܐ ܩܕܡܝܐ,ܡܛܠ ܕܚܙܝܬܟ ܕܨܒ̇ܐ ܐܢܬ ܠܡܐܙܠ ܠܚ̈ܝܐ: ܏ܘܫ.,,,ready to ingest,Alexys Ahn,,II:832-833,DCCCXVII,Add MS 14614 foll. 1-79,31b
/data/tei/352.xml,http://syriaca.org/manuscript/352,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[2]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Part of Discourses of Abraham Nephtarenus|Part of Discourses of Abraham Nephtarenus,"Abraham Nephtarenus. ""Discourses of Abraham Nephtarenus"". Foll. 31b-37b",,,,http://syriaca.org/person/321,,,,p1b2,ܡܐܡܪ ܕܬܪ̈ܝܢ,ܝܕܥ ܐܢܬ ܐܘ ܐܚܝ: ܕܐܝܢܐ ܕܒܥܐ ܠܡܪܕܐ ܒܐܘܪܚܐ ܢܓܝܪܬܐ: ܘ܏ܫ..,,,ready to ingest,Alexys Ahn,,II:832-833,DCCCXVII,Add MS 14614 foll. 1-79,34a
/data/tei/352.xml,http://syriaca.org/manuscript/352,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[3]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Part of Discourses of Abraham Nephtarenus|Part of Discourses of Abraham Nephtarenus,"Abraham Nephtarenus. ""Discourses of Abraham Nephtarenus"". Foll. 31b-37b",,,,http://syriaca.org/person/321,,,,p1b3,ܡܐܡܪܐ ܕܬܠܬܐ,ܒܟܠܥܕܢ ܗܘ̣ܝܬ ܥܗܝܕ ܠܫܘܘܕܝܟ ܕܠܐ ܬܐܡܢ. ܏ܘܫ.,,,ready to ingest,Alexys Ahn,,II:832-833,DCCCXVII,Add MS 14614 foll. 1-79,37a
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[3]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Part c,"Evagrius. ""Selections from the writings of Evagrius"". Foll. -",,,,http://syriaca.org/person/321,,,,p1b8,ܡܪܬܝܢܘܬܐ,ܝܕܥ ܐܢܬ ܐܚܝ ܕܐܝܢܐ ܕܒ̇ܥܐ ܠܡܪܕܐ ܒܐܘܪܚܐ ܢܓܝܪܬܐ̣. ܠܘܩܕܡ ܢܦܫܗ ܒ̇ܩܐ. ܘܗܝܕܝܢ ܡܬܢܩܦ ܠܐܝܠܝܢ ܕܡ̣ܨܐ ܥܡܗܘܢ ܠܡܪܕܐ ܫܘܝܐܝܬ. ܕܕܠܡܐ ܢܦܘܫ ܡܢ ܒ̈ܢܝ ܠܘܝܬܗ ܒܐܘܪܚܐ ܘܢܚܣܪ. ܏ܘܫ.,,,ready to ingest,Alexys Ahn,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",64b
/data/tei/355.xml,http://syriaca.org/manuscript/355,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[4]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Another extract,"Evagrius. ""Selections from the writings of Evagrius"". Foll. -",,,,http://syriaca.org/person/321,,,,p1b9,ܒܟܠܥܕܢ ܗܘ̣ܝܬ ܥܗܝܕ ܠܫܘܕܝܟ݂ ܕܠܡܐ ܬܐܡܢ. ܚܘܪ ܒܢܝܫܟ ܕܠܐ ܬܚܢܐ ܠܬܘܫܐ. ܏ܘܫ.,,,,ready to ingest,Alexys Ahn,,2:840-842,DCCCXXIV,"Add MS 14,615, upper text",68a
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[12]/author[1],1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,"Selections from the writings of Abraham Nephtarenus , but here wrongly ascribed to Evagrius",,,,,http://syriaca.org/person/321,,attributed,,p1a12,,,,,ready to ingest,Alexys Ahn,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",56b
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[12]/msItem[1]/author[1],1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Part a,"Abraham Nephtarenus, Evagrius. ""Selections from the writings of Abraham Nephtarenus , but here wrongly ascribed to Evagrius"". Foll. 56b-",,,,http://syriaca.org/person/321,,attributed,,p1b41,,ܪܚܡܬܗ ܕܥܠܡܐ ܗܢܐ̣ ܡܪܓܙܐ ܠܐܠܗܐ,,,ready to ingest,Alexys Ahn,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",56b
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[12]/msItem[2]/author[1],1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Part b,"Abraham Nephtarenus, Evagrius. ""Selections from the writings of Abraham Nephtarenus , but here wrongly ascribed to Evagrius"". Foll. 56b-",,,,http://syriaca.org/person/321,,attributed,,p1b42,,ܥ̇ܒܕܐ ܗ̣ܘ ܪܒܐ̣ ܫܪܪܐ,,,ready to ingest,Alexys Ahn,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",58b
/data/tei/363.xml,http://syriaca.org/manuscript/363,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[12]/msItem[3]/author[1],1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Part c,"Abraham Nephtarenus, Evagrius. ""Selections from the writings of Abraham Nephtarenus , but here wrongly ascribed to Evagrius"". Foll. 56b-",,,,http://syriaca.org/person/321,,attributed,,p1b43,,ܗܠܟ ܐܚܝ ܒܐܘܪܚܐ ܕܫܪܪܐ. ܡܛܠ ܕܦܘܩܕܢܐ ܗ̣ܘ ܚܕܬܐ̣ ܕܩܠܗ ܕܚܬܢܐ. ܣܝܡ ܒܓܘ ܠܒܟ ܫܪܪܗ̇ ܕܗܝܡܢܘܬܐ̣. ܡܛܠ ܕܐܘܪܚܐ ܗܝ ܕܚ̈ܝܐ̣. ܕܡܣܩܐ ܠܟ ܠܫܡܝܐ.,,,ready to ingest,Alexys Ahn,,2:762-766,DCCLXXXI,"Add MS 14,623, upper text",59b
/data/tei/49.xml,http://syriaca.org/manuscript/49,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[14]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,Abraham of Nathpar,#N/A,,Writings of Abraham Nephtarenus .,"""Selections from the writings of various Fathers, or ""Collection of Exhortations of the holy Fathers and Monks."""". Foll. 2b-299",http://syriaca.org/person/321,,,http://syriaca.org/person/321,,,,b14,ܡܪܝ ܐܒܪܗܡ ܢܦܬܪܝܐ ܘܝܚܝܕܝܐ,,,,ready to ingest,Alexys Ahn,,2:769-774,DCCLXXXV,Add MS 12167,282b
/data/tei/693.xml,http://syriaca.org/manuscript/693,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[16]/msContents/msItem/msItem[4]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,#N/A,Abraham of Nathpar,http://syriaca.org/person/321,Extract from Abraham Nephtarenus,"""Extracts from several writers"". Foll. 85a-89b",,,,http://syriaca.org/person/321,,,,p16b4,ܕܡܪܝ ܐܒܪܗܡ ܢ̇ܦ̣ܬܪܝܐ,ܡܛܠ ܕܚ̣ܙܝܬܟ ܕܨ̇ܒܐ ܐܢܬ ܠܡܐܙ̇ܠ ܠܚܝ̈ܐ. ܏ܘܫ.,,,ready to ingest,Alexys Ahn,,16:50,DCCCXLIX,"Add MS 14738, foll. 85-89",87a
/data/tei/832.xml,http://syriaca.org/manuscript/832,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,Abraham of Nathpar,#N/A,,Selections from the writings of Abraham Nephtarenus .,,http://syriaca.org/person/321,,,http://syriaca.org/person/321,,,,a1,ܕܡܪܝ ܐܒܪܗܡ [ܢܦܬܪܝܐ],,,,ready to ingest,Alexys Ahn,,2:851-853,DCCCXXVI,Add MS 17180,1a
/data/tei/1078.xml,http://syriaca.org/manuscript/1078,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[14]/author,1,Abraham Nephtarenus,Abraham Nephtarenus,Abraham of Nathpar,#N/A,321,An extract from Abraham Nephtarenus,,http://syriaca.org/person/321,,,321,,,,a14,ܡܪܬܝܢܘܬܐ ܕܡܪܝ ܐܒܪܗܡ ܢ̇ܦܬܪܝܐ. ܠܘܬ ܐܚ̈ܐ ܝܚ̈ܝܕܝܐ,,,,ready to ingest,Alexys Ahn,,2:867-873,DCCCXXXVII,Add MS 17262,111a
/data/tei/256.xml,http://syriaca.org/manuscript/256,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/msItem[1]/author[1],1,"Abū Nafīr, στρατηλύτης, of al-Hīra","Abū Nafīr, στρατηλύτης, of al-Hīra",#N/A,#N/A,,"Letter to Abū Nafīr, στρατηλύτης, of al-Hīra, giving some account of Nestorius , Theodore of Mopsuestia , Eutyches , Dioscorus , and the Councils of Ephesus and Chalcedon","Philoxenus of Mabūg. ""Writings of Philoxenus of Mabūg"". Foll. -",,,,http://syriaca.org/person/44,,,,b1,ܣܘܢܗܕܝܩܘܣ ܕܟܬ̣ܒ ܡܪܝ ܐܟܣܢܝܐ ܐܦܣܩܦܐ ܕܡܒܘܓ. ܠܐܒܘ ܢܝܦܝܪ ܣܛܪܛܠܛܣ ܕܚܝܪܬܐ ܕܒܝܬ ܢܥܡܢ,,,,ready to ingest,Justin Arnwine,"This is a letter of Philoxenus, not Abu Nafir, according to Wright",2:917-921,DCCCLVI,Add MS 14529,61a
/data/tei/360.xml,http://syriaca.org/manuscript/360,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[11]/author,1,Achudemes of Tagrīt,Achudemes of Tagrīt,#N/A,#N/A,,"A treatise by Achudemes of Tagrīt, entitled ""on the Composition of Man,"" viz., as consisting of soul and body|ܐܡܪܐ ܕܥܠ ܪܘܟܒܗ ܕܒܪܢܫܐ܀ ܕܥܒܝܕ ܠܐܚܘܕܡܝܗ",,,,,,,,,a11,,ܠܡܬܕܪܟܢܘܬܗ ܚܬܝܬܬܐ ܕܬܕܡܘܪܬܐ ܕܪܘܟܒܗ ܕܒܪܢܫܐ̣. ܕܪܥܝܢܐ ܐܝܬܝܗ̇ ܐܝܢܐ ܕܡܢ ܛܝܒܘܬܐ ܐܠܗܝܬܐ ܐܬܚܟܡ̇. ܕܢܕܪܟ ܚܬܝܬܐܝܬ ܟܣܝܘܬܐ ܕܥ̇ܒܕ̈ܘܗܝ ܕܐܠܗܐ. ܡܛܠ ܓܝܪ ܕܗ̣ܘ ܒܪܢܫܐ ܠܬܪܝܢ ܡ̈ܢܘܢ ܡܦܠܓ ܕܢܦܫܐ ܘܕܦܓܪܐ: ܥܣܩܘܬܐ ܗܝ̣ ܪܒܬܐ ܕܢܩܘܡ ܥܠ ܒܨܬܐ ܚܬܝܬܬܐ ܕܥܘܩܒܗ ܕܗܢܐ ܡܐܢܐ ܕܬܕܡܘܪܬܐ. ܠܘ ܓܝܪ ܒܦܘܪܫܢܐ ܕܡ̈ܢܘܬܗ ܥܣ̣ܩ ܘܠܐ ܕܠܝܠ ܠܒܨܬܗ. ܐܠܐ ܐܦ ܒܩܢܘܡܬܢܘܬܗ ܗ̇ܝ ܕܐܝܬܝܗ̇ ܝܚܝܕܝܬܐ ܘܠܚܘܕܝܬܐ܇ ܒܥ̇ܒܕܐ ܘܒܣܘܥܪܢܐ ܘܒܡ̈ܠܐ. ܕܐܝܟܢ ܕܝܢ ܗ̣ܘ ܗܢܐ ܒܪܢܫܐ: ܟܠ ܚܕܐ ܚܕܐ ܡܢ ܗܠܝܢ ܡ̈ܢܘܬܗ ܒܗܢܐ ܩܢܘܡܐ ܝܚܝܕܝܐ ܡܬܦܪ̈ܫܢ܇ ܘܡ̈ܬܦܠܓܢ ܒܕ̈ܝܠܝܬܐ ܘܡܥܒܕܢܘܬܗܝܢ ܟܠ ܚܕܐ ܡܢܗܝܢ ܒܕܝܠܗ̇. ܕܐܝܟܢ ܬܘܒ ܒܚܕܐ ܫܘܝܘܬܐ ܘܐܘܝܘܬܐ ܒܚܕܝܘܬܐ ܠܚܘܕܝܬܐ܇ ܐܬܝ̇ܢ ܠܚܕ ܣܘܥܪܢܐ ܠܚܘܕܝܬܐ ܕܥ̇ܒ̈ܕܐ ܟܠܗܘܢ ܘܕܣܘܥܪ̈ܢܐ ܘܕܡ̈ܠܐ̣. ܛܒ ܥܣܩܐ ܠܡ̣ܕܥ. ܏ܘܫ.,,,no Syriaca entry,Alexys Ahn,,2:800-803,DCCC,Add MS 14620,26a
/data/tei/364.xml,http://syriaca.org/manuscript/364,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/author,1,Adam,Adam,Adam Adam,#N/A,,The Testament of our father Adam,,http://syriaca.org/person/1560,,,http://syriaca.org/person/1560,,,,a2,ܕܝܬܝܩܐ ܕܐܒܘܢ ܐܕܡ,ܫܥܬܐ ܩܕܡܝܬܐ ܕܠܠܝܐ: ܬܘܕܝܬܐ ܕܫܐܕܐ̇. ܘܒܗ̇ܝ ܫܥܬܐ ܠܐ ܣܪ̈ܚܝܢ ܘܠܐ ܡ̇ܟܝܢ ܡܕܡ ܠܐܢܫܐ,,,ready to ingest,Justin Arnwine,"Adam, first man, not Adam of Aqra",2:781-782,DCCXCI,Add MS 14624,8b
/data/tei/408.xml,http://syriaca.org/manuscript/408,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/author,1,Addai,Addai,#N/A,Addai,http://syriaca.org/person/1118,"The Doctrine, or Preaching, of Addai , or Thaddaeus , the Apostle, at Edessa",,,,,http://syriaca.org/person/1118,,,,p1a1,,,,ܫܠܡܬ. ܡܠܦܢܘܬܗ. ܕܐܕܝ. ܫܠܝܚܐ. ܕܐܟܪܙ. ܒܐܘܪܗܝ. ܡܕܝܢܬܐ. ܡܗܝܡܢܬܐ. ܕܐܒܓܪ. ܡܠܟܐ ܡܗܝܡܢܐ.,ready to ingest,Alexys Ahn,,3:1083-1086,DCCCCXXXVI,"Add. MS 14,644, upper text",9b
/data/tei/849.xml,http://syriaca.org/manuscript/849,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[52]/author,1,Addai the Apostle,Addai the Apostle,Addai,#N/A,,Two extracts from the Doctrine of Addai the Apostle,"""a volume of Demonstrations, Collections, and Letters."". Foll. 1b-",http://syriaca.org/person/1118,,,http://syriaca.org/person/1118,,,,b52,ܬܘܒ ܡܢ ܐܓܪܬܐ ܕܐܕܝ ܫܠܝܚܐ ܕܡܠܠ ܒܐܘܪܗܝ ܡܕܝܢܬܐ,,,,ready to ingest,Alexys Ahn,,2:989-1002,DCCCLXI,Add MS 17193,36b
/data/tei/614.xml,http://syriaca.org/manuscript/614,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[4]/msContents/msItem/msItem[3]/msItem[3]/author,1,Aitallāhā,Aitallāhā,Aitalaha,#N/A,,"Another scholion, regarding the order of the homilies of Gregory Nazianzen","""Homily I"". Foll. 101b-",http://syriaca.org/person/1016,http://syriaca.org/person/326,,http://syriaca.org/person/1016,,,,p4c3,ܣܟܠܝܘܢ ܐܝܟ ܕܒܦܣܝܩܘ ܕܡܚܘܐ ܥܠ ܡܐܡܪ̈ܐ ܕܓܪܝܓܪܝܘܣ ܬܐܘܠܓܣ ܕܐܝܠܝܢ ܐܡܝܪܝܢ ܠܗ ܩܕܡ ܕܢܗܘܐ ܩܫܝܫܐ. ܘܐܝܠܝܢ ܐܡܝܪܝܢ ܒܡܕܝܢܬܗ ܡܢ ܕܗܘܐ ܐܦܝ܏ܣܩܘ. ܘܐܝܠܝܢ ܒܩܘܣܛܢܛܝܢܦܘܠܝܣ. ܘܐܝܠܝܢ ܡܢ ܕܐܗܦܟ ܡܢ ܩܘܣܛܢܛܝܢܦܘܠܝܣ. ܘܐܝܠܝܢ ܐܝܬ ܥܠܝܗܘܢ ܦܘܫܟܐ ܕܠܘ ܕܝܠܗ ܐܢܘܢ. ܕܥܒܝܕ ܠܐܝܬܝ ܠܐܗܐ,,,,ready to ingest,Justin Arnwine,Baumstark cross-reference suggests the first possibility,2:441-443,DLXIII,"Add MS 14725, foll. 100-215",102b
/data/tei/44.xml,http://syriaca.org/manuscript/44,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[4]/msItem[1]/author,1,Alexander of Alexandria,Alexander of Alexandria,#N/A,Alexander of Alexandria,http://syriaca.org/person/2485,Testimony of Alexander of Alexandria,"""Testimonies from the Fathers, adduced by Philoxenus in support of his views."". Foll. 130a-141",,,,http://syriaca.org/person/2485,,,,c2,,,,,ready to ingest,Alexys Ahn,,2:527-529,DCLXXVI,Add MS 12164,135b
/data/tei/31.xml,http://syriaca.org/manuscript/31,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/msItem[1]/msItem[11]/author,1,Alexander of Alexandria,Alexander of Alexandria,Alexander of Alexandria,#N/A,,Alexander of Alexandria,"Timotheus. ""A treatise of Timotheus against the Diphysites"". Foll. 1a-",http://syriaca.org/person/2485,,,http://syriaca.org/person/2485,,,,c11,,,,,ready to ingest,Alexys Ahn,,2:639-648,DCCXXIX,Add MS 12156,5a
/data/tei/31.xml,http://syriaca.org/manuscript/31,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/msItem[12]/msItem[15]/author,1,Alexander of Alexandria,Alexander of Alexandria,Alexander of Alexandria,#N/A,,Alexander of Alexandria,"""Testimonies of the Fathers as to certain dogmas"". Foll. 69a-",http://syriaca.org/person/2485,,,http://syriaca.org/person/2485,,,,c69,ܡܢ ܛܘܡܣܐ ܐܢܩܘܩܠܝܘܢ̇ ܕܐܬܟܬܒ ܡܢ ܦܐܦܐ ܐܠܟܣܢܕܪܘܣ ܐܦܣܩܘܦܐ ܪܫܐ ܕܐܠܟܣܢܕܪܝܐ̣. ܥܠ ܗܝܡܢܘܬܐ ܬܪܝܨܬܐ̣. ܠܘܬ ܪ̈ܚܡܝ ܠܐܠܗܐ ܐܦܣ̈ܩܘܦܐ ܕܒܟܠܕܘܟ. ܠܗ̇ܘ ܕܐܦ ܫܠܡܘ ܗ̣ܢܘܢ ܪ̈ܚܡܝ ܠܐܠܗܐ ܐܦܣ̈ܩܘܦܐ. ܕܐܝܬܝܗܘܢ ܒܡܢܝܢܐ ܝܬܝܪ ܚܣܝܪ ܡܐܬܝܢ. ܟܕ ܐܪܡܝܘ ܐܝܕܐ ܕܗܟܢܐ ܐܚܝܕܝܢ. ܗ̣ܘ ܕܝܢ ܟܕ ܗ̣ܘ ܛܘܡܣܐ̣. ܠܘܩܕܡ ܡ̇ܢ ܐܬܟܬܒ̣ ܠܘܩܒܠ ܪܘܫܥܐ ܕܐܪܝܘܣ ܘܕܐܝܠܝܢ ܕܥܡܗ ܣܕܩܘ. ܒܬܪܟܢ ܕܝܢ ܥܠ ܗܝܡܢܘܬܐ ܩܬܘܠܝܩܐ. ܕܐܝܟܢܐ ܘ̇ܠܐ ܠܟܠܢܫ ܠܡܐܚܕ. ܘܕܝܠܕܬ ܐܠܗܐ ܐܝܬܝܗ̇ ܒܬܘܠܬܐ ܩܕܝܫܬܐ܀ ܠܡܪܝ ܘܒܪ ܬܫܡܫܬܝ ܚܒܝܒ ܢܦܫܝ ܡܐܠܝܛܝܘܣ. ܘܠܫܪܟܐ ܕܐܦܝܣ̈ܩܘܦܐ ܕܥܕܬܐ ܩܬܘܠܝܩܐ̣. ܐܠܟܣܢܕܪܘܣ ܒܐܠܗܐ ܫܠܡ,,,,ready to ingest,Alexys Ahn,,2:639-648,DCCXXIX,Add MS 12156,70b
/data/tei/31.xml,http://syriaca.org/manuscript/31,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/msItem[12]/msItem[38]/author,1,Alexander of Alexandria,Alexander of Alexandria,Alexander of Alexandria,#N/A,,Alexander of Alexandria,"""Testimonies of the Fathers as to certain dogmas"". Foll. 69a-",http://syriaca.org/person/2485,,,http://syriaca.org/person/2485,,,,c92,ܡܢ ܡܐܡܪܐ ܕܥܠ ܡܬܓܫܡܢܘܬܐ,,,,ready to ingest,Alexys Ahn,,2:639-648,DCCXXIX,Add MS 12156,77b
/data/tei/29.xml,http://syriaca.org/manuscript/29,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[3]/msItem[32]/msItem[3]/msItem[1]/author[1],1,Alexander of Mabūg,Alexander of Mabūg,#N/A,#N/A,,"A letter written by Alexander of Mabūg and Andrew of Samosata to John of Antioch and Theodoret of Cyrus , concerning Simeon Stylites and Jacob of Kaphrā Rěhīmā","John I, patriarch of Antioch, Simeon Stylites. ""To John, patriarch of Antioch, John I., A.D. 428-441. See Le Quien, Or. Christ., t. ii., eol. 721 . concerning Nestorius"". Foll. 201a-",,,,,,,,,ܬܘܒ ܐܓܪܬܐ ܕܟܬ̣ܒܘ ܐܠܟܣܢܪܘܣ ܕܡܒܘܓ ܘܐܢܕܪܝܐ ܕܫܡܝܫܛ: ܠܘܬ ܝܘܚܢܢ ܕܐܢܛܝܘܟܝܐ ܘܬܐܘܕܘܪܝܛܐ ܕܩܘܪܘܣ̣. ܡܛܠܬܗ ܕܩܕܝܫܐ ܡܪܝ ܫܡܥܘܢ̣. ܘܡܛܠ ܡܪܝ ܝܥܩܘܒ ܕܟܦܪܐ ܪܚܝܡܐ.,,,,no Syriaca entry,Alexys Ahn,,2:976-989,DCCCLX,Add MS 12154,201a
