localId,fileName,uri,shelfmark,form,materialAttribute,materialTextNode,physicalDescription,updatedForm,updatedMaterialAttribute,updatedMaterialTextNode,status,assignee,notes
90,/data/tei/867.xml,http://syriaca.org/manuscript/867,Add MS 17205,codex,perg,,"Vellum, about 8 3/8 in. by 5 3/8, consisting of 30 leaves, some of which are much stained and torn, especially foll. 2, 14, 15, 23—26, and 28. The quires are signed with arithmetical figures (fol. 15 a, %). Leaves are wanting at the beginning, and after foll. 1, 7, 22, 26, 27, and 28. There are from 20 to 25 lines in each page.",,,,checked,Claire,
91,/data/tei/342.xml,http://syriaca.org/manuscript/342,Add MS 14606,,,,,,,,checked,Claire,
92,/data/tei/342.xml,http://syriaca.org/manuscript/1397,Add MS 14606 foll.1-6,codex,perg,Vellum,"Vellum leaves, about 9 ¼ in. by 5 ¾, some of which are much stained and slightly torn, especially at the beginning. There are from 24 to 29 lines in each page.",unspecified,,,checked,Claire,
93,/data/tei/342.xml,http://syriaca.org/manuscript/1398,Add MS 14606,codex,perg,Vellum,"Vellum leaves, about 9 ¼ in. by 5 ¾, some of which are much stained and slightly torn, especially at the beginning and end. The quires, signed with letters, are 19 in number. There are from 24 to 29 lines in each page.",unspecified,,,checked,Claire,
94,/data/tei/342.xml,http://syriaca.org/manuscript/1399,Add MS 14606 fol. 59b,codex,perg,Vellum,"Vellum leaf, about 9 ¼ in. by 5 ¾. There are from 24 to 29 lines in each page.",leaf,,,checked,Claire,
95,/data/tei/342.xml,http://syriaca.org/manuscript/1400,Add MS 14606,codex,perg,Vellum,"Vellum leaves, about 9 ¼ in. by 5 ¾, some of which are much stained and slightly torn, especially at the end. There are from 24 to 29 lines in each page.",unspecified,,,checked,Claire,
96,/data/tei/1014.xml,http://syriaca.org/manuscript/1014,Add MS 17231,codex,chart,,"Paper, about 12 3/4 in. by 8 5/8, consisting of 222 leaves, some of which are much stained and torn, especially foll. 1, 31, 59, 68, 96, 107, 118, 221, and 222. The quires, signed with letters, were originally 24 in number, but the first two have been lost. A single leaf is wanting after fol. 31, and another after fol. 168; and nearly the whole of fol. 145 has been torn out. Each page is divided into two columns of 25 lines.",,,,checked,Claire,
97,/data/tei/652.xml,http://syriaca.org/manuscript/652,Add MS 14736,,,,,,,,checked,Claire,
98,/data/tei/652.xml,http://syriaca.org/manuscript/653,Add MS 14736 foll. 1-2,leaf,chart,Paper,"Two paper leaves, about 10 1/2 in. by 6 7/8, the second of which is much torn. The writing is a neat, regular cursive of the xiiith or xivth cent.",unspecified,,,checked,Claire,
99,/data/tei/652.xml,http://syriaca.org/manuscript/654,Add MS 14736 fol. 3,leaf,chart,,"A paper leaf, 10 3/4 in. by 6 7/8, slightly mutilated. It is written in a good hand of about the xiiith cent.",,,,checked,Claire,
100,/data/tei/652.xml,http://syriaca.org/manuscript/655,Add MS 14736 foll. 4-9,codex,chart,,"Six paper leaves, about 10 1/8 in. by 6 ¾. The writing is good and regular, of the xiiith cent., with from 18 to 20 lines in each page.",unspecified,,,checked,Claire,
101,/data/tei/652.xml,http://syriaca.org/manuscript/656,"Add MS 14736 foll. 10, 11",codex,chart,,"Two paper leaves, about 6 7/8 in. by 5, both much stained and torn, with 12 or 13 lines in each page. The writing is large and inelegant, of the xiith or xiiith cent.",unspecified,,,checked,Claire,
102,/data/tei/652.xml,http://syriaca.org/manuscript/657,Add MS 14736 fol. 12,leaf,chart,,"A paper leaf, 9 7/8 in. by 6 7/8, written in an inelegant hand of about the xivth cent.",,,,checked,Claire,
103,/data/tei/652.xml,http://syriaca.org/manuscript/658,Add MS 14736 foll. 13-21,codex,chart,,"Nine paper leaves, about 9 3/4 in. by 6 3/4, several of which are much torn (Add. 14,736, foll. 13—21). The quires are signed with Syriac and Armenian letters (foll. 18 b, 19 a). There are from 15 to 17 lines in each page. The writing is large and coarse, of the xiiith cent.",unspecified,,,checked,Claire,
104,/data/tei/652.xml,http://syriaca.org/manuscript/659,Add MS 14736 foll. 22-32,codex,perg,,"Eleven paper leaves, about 9 7/8 in. by 6 3/4, all more or less stained and torn (Add. 14,736, foll. 22—32). There are from 33 to 36 lines in each page. The writing is good and regular, of the xiiith cent.",unspecified,chart,,checked,Claire,
105,/data/tei/652.xml,http://syriaca.org/manuscript/660,Add MS 14736 fol. 33,leaf,chart,,"A paper leaf, much torn, written in an inelegant hand of the xiiith cent.",,,,checked,Claire,
106,/data/tei/652.xml,http://syriaca.org/manuscript/661,Add MS 14736 fol. 34,codex,perg,,"A paper leaf, 10 1/8 in. by 6 1/2, the first of the sixth quire of a manuscript. It contains part of an Anaphora, written in a good hand of the xiiith cent., with 17 lines on each page.",leaf,chart,,checked,Claire,
107,/data/tei/652.xml,http://syriaca.org/manuscript/662,Add MS 14736 foll. 35-47,codex,perg,,"Thirteen paper leaves, 10 in. by 6 7/8. The writing is inelegant, of the xiith or xiiith cent. There are from 23 to 25 lines in each page.",unspecified,chart,,checked,Claire,
108,/data/tei/652.xml,http://syriaca.org/manuscript/663,Add MS 14736 fol. 48,leaf,chart,,"A paper leaf, much mutilated, written in a good, regular hand of the xiiith cent.",,,,checked,Claire,
109,/data/tei/652.xml,http://syriaca.org/manuscript/664,Add MS 14736 foll. 49-52,codex,chart,,"Four paper leaves, about 9 3/4 in. by 6 5/8, the first of which is slightly torn (Add. 14,736, foll. 49—52). They are numbered with Coptic arithmetical figures from 272 ( 𐋴𐋰𐋢 ) to 275 ( 𐋴𐋰𐋥 ); and the last three formed the 23rd quire of a manuscript. There are 21 lines in each page. They are dated A. Gr. 1794 , A.D. 1483 .",unspecified,,,checked,Claire,
110,/data/tei/652.xml,http://syriaca.org/manuscript/665,Add MS 14736 foll. 53-55,codex,chart,,"Three paper leaves, slightly torn, about 9 ¼ in. by 6, written in a fair hand of the xiiith cent., with 20 or 21 lines in each page.",unspecified,,,checked,Claire,
111,/data/tei/652.xml,http://syriaca.org/manuscript/666,"Add. MS 14,736, foll. 56, 57",codex,chart,,"Two paper leaves, about 10 5/8 in. by 6 7/8, with 22 lines in each page.",unspecified,,,checked,Claire,
112,/data/tei/652.xml,http://syriaca.org/manuscript/667,Add MS 14736 fol. 58,leaf,chart,,"A paper leaf, about 10 1/2, by 6 7/8, slightly stained and torn, written in a good hand of the xvth cent.",,,,checked,Claire,
113,/data/tei/652.xml,http://syriaca.org/manuscript/668,Add MS 14736 fol. 59,leaf,chart,,"A paper leaf, 10 5/8 in. by 6 7/8, written in a good, regular hand of the xvth cent.",,,,checked,Claire,
114,/data/tei/652.xml,http://syriaca.org/manuscript/669,Add MS 14736 fol. 60,leaf,chart,,"A paper leaf, about 10 in. by 6 1/2, much mutilated. Written in a good hand of the xvth cent.",,,,checked,Claire,
115,/data/tei/652.xml,http://syriaca.org/manuscript/670,Add MS 14736 foll. 61-63,codex,chart,,"Three paper leaves, about 10 3/4 in. by 7, much stained and torn. The writing, which is, for the most part, in two columns of from 21 to 33 lines, is neat and regular, of the xvth cent.",unspecified,,,checked,Claire,
116,/data/tei/652.xml,http://syriaca.org/manuscript/671,"Add MS 14736 foll. 64, 65",codex,chart,,"Two paper leaves, about 10 3/4 in. by 6 7/8, the second of which is much torn (Add. 14,736, foll. 64 and 65). They are neatly written, dated A. Gr. 1803, A.D. 1492.",unspecified,,,checked,Claire,
117,/data/tei/652.xml,http://syriaca.org/manuscript/672,Add MS 14736 fol. 66,leaf,chart,,"A paper leaf, much torn, apparently of the xvith cent.",,,,checked,Claire,
118,/data/tei/1126.xml,http://syriaca.org/manuscript/1126,Add MS 18818,codex,perg,Vellum,"Vellum, about 8 7/8 in. by 6 1/8, consisting of 228 leaves, many of which are more or less stained and torn, especially foll. 1—32, 37, 38, 41, 216, 220, 221, and 224—228. The quires, originally 25 in number, are signed with both letters and arithmetical figures (e. g. fol. 102, ܝܓ; fol. 170, ܟ; etc.). The later signatures are erroneous. Leaves are wanting at the beginning, and after foll. 4 and 12. Each page is divided into two columns, of from 29 to 35 lines. This volume is written in a good, regular Estrangělā of the viith cent.",,,,checked,Claire,
119,/data/tei/783.xml,http://syriaca.org/manuscript/783,Add MS 17154,codex,perg,Vellum,"Vellum, about 9 7/8 in. by 6 5/8, consisting of 52 leaves, some of which are slightly stained, especially at the beginning. The quires, signed with letters, are 6 in number. Each page is divided into two columns, of from 31 to 42 lines.",,,,checked,Claire,
120,/data/tei/32.xml,http://syriaca.org/manuscript/32,Add MS 12157,codex,perg,,"Vellum, about 11 in. by 7 1/2, consisting of 219 leaves, a few of which, especially near the beginning and end, are slightly stained and torn. The quires, signed with letters, were originally 23 in number, but the whole of the first is now lost, as well as the last leaf of the second. Each page is divided into two columns, of from 37 to 49 lines.",,,,checked,Claire,
121,/data/tei/319.xml,http://syriaca.org/manuscript/319,Add MS 14583,codex,mixed,,"volume about 7 in. by 6 1/8, consisting of 179 leaves. Of these foll. 1—24 and 104—179 are vellum, but the rest are a coarse, brownish paper. Many of the latter are much stained and torn, especially foll. 29 , 30 , 34—37 , 59 , 60 , 64 , and 68—103 . The quires, signed with letters, are 16 in number, mostly of 12 leaves. One leaf is missing after fol. 24 , and another after fol. 179 . The number of lines in each page varies from 20 to 28.",,,,checked,Claire,
122,/data/tei/1028.xml,http://syriaca.org/manuscript/1028,Add MS 17241,codex,chart,Paper,"Paper, about 6 5/8 in. by 5, consisting of 126 leaves, some of which are much stained and torn, especially foll. 1—3, 13, 30, 118, 124 and 125. The quires, signed with letters, seem to have been 16 in number. Leaves are wanting at the beginning, as well as after foll. 1, 4, 23, 30, 40, 46, 123, and 125. There are from 16 to 19 lines in each page.",,,,checked,Claire,
123,/data/tei/371.xml,http://syriaca.org/manuscript/371,Add MS 14629,,,,,,,,checked,Claire,
124,/data/tei/371.xml,http://syriaca.org/manuscript/372,"Add MS 14629, foll. 1-24",codex,perg,,"Vellum, about 9 7/8 in. by 6 1/2, consisting of 24 leaves, of which two (foll. 1 and 8) are much torn. The original signatures of the quires do not appear. Each page is divided into two columns, of from 33 to 42 lines.",,,,checked,Claire,
125,/data/tei/371.xml,http://syriaca.org/manuscript/373,Add MS 14629 foll. 25—31,codex,perg,,"Seven vellum leaves, about 9 3/4i n. by 6 1/4, all of which are much stained by water, and the last two much torn. The number of lines in each page varies from 33 to 37.",unspecified,,,checked,Claire,
126,/data/tei/118.xml,http://syriaca.org/manuscript/118,Add MS 14446,codex,perg,Vellum,"Vellum, about 7 5/8 in. by 5 1/4, consisting of 127 leaves, many of which are much stained and soiled, especially near the beginning and end. The quires, 13 in number, are signed with both letters and arithmetical figures (see foll. 29 a, 59 a, 99 a, 109 a, and 119 a), but have been twice renumbered, in part incorrectly, by later hands. Each page has from 21 to 25 lines. The writing is a fine, regular Estrangela of the vith or viith cent.",,,,checked,Claire,
127,/data/tei/165.xml,http://syriaca.org/manuscript/165,Add MS 14480,,,,,,,,checked,Claire,
128,/data/tei/165.xml,http://syriaca.org/manuscript/1179,"Add. MS 14,480, foll, 1-61, 63-120, and 122-128",codex,perg,Vellum,"Vellum, about 9 7/8 in. by 7 7/8, consisting of 128 leaves, some of which are slightly stained and torn, especially foll. 1, 2, 7, 121, 127, and 128. The quires are now signed with letters up to ܝܘ , but what the original signatures were does not appear; they seem to have been also numbered in the reverse way with Greek letters at the top (foll. 31 b, ΙΒ ; 22 b, ΙΓ ). Each page is divided into two columns, of from 21 to 26 lines. Fol. 62 is a palimpsest leaf of the ixth or xth cent. , written by the same hand that repaired fol. 121 (which is also partly palimpsest). See Add. MS 14,480 foll. 62, 121, upper text and Add. MS 14,480 foll. 62, 121, lower text",,,,checked,Claire,
129,/data/tei/165.xml,http://syriaca.org/manuscript/1180,"Add. MS 14,480 foll. 62, 121, upper text",codex,perg,Vellum,"Vellum, about 9 7/8 in. by 7 7/8. Fol. 62 is a palimpsest leaf of the ixth or xth cent. A fragment of the same manuscript has been used to repair fol. 121. See Add. 14,480, foll. 62, 121, lower text .",,,,checked,Claire,
130,/data/tei/165.xml,http://syriaca.org/manuscript/1579,"Add. MS 14,480 foll. 62, 121, lower text",codex,perg,Vellum,"Vellum, about 9 7/8 in. by 7 7/8. Fol. 62 is palimpsest. A fragment of the same manuscript has been used to repair fol. 121. See Add. 14,480, foll. 62, 121, upper text .",,,,checked,Claire,
131,/data/tei/126.xml,http://syriaca.org/manuscript/126,Add MS 14453,codex,perg,Vellum,"Vellum, about 9 7/8 in. by 8 1/8, consisting of 182 leaves, a few of which are more or less torn, especially foll.89, 104, 173, 178, and 182. The number of quires was 20, but the first is now lost, and the last is imperfect. It does not appear in what way they were originally signed; the more recent signatures (letters) are not always correct. Each page is divided into two columns, of from 22 to 27 lines. The character is a large, regular Estrangelaof the vthor vithcent. Fol. 173 has been repaired with paper, about the xiith cent.",,,,checked,Claire,
132,/data/tei/756.xml,http://syriaca.org/manuscript/756,Add MS 17127,,,,,,,,checked,Claire,
133,/data/tei/756.xml,http://syriaca.org/manuscript/1530,"Add. MS 17,127, upper text",codex,perg,,"Vellum, about 9 5/8 in. by 7, consisting of 92 leaves, a few of which are much stained and torn, especially foll. 1, 2, 10, 82, and 84. The quires, signed with letters, are 9 in number. A leaf is wanting after fol. 82, and nearly the whole of fol. 1 has been torn away. There are from 26 to 33 lines in each page. This volume is palimpsest throughout (see Add. 17,127, lower text ).",,,,checked,Claire,
134,/data/tei/756.xml,http://syriaca.org/manuscript/1531,"Add. MS 17,127, lower text",codex,perg,,"Vellum, about 9 5/8 in. by 7. This volume is palimpsest (see Add. 17,127, upper text ).",,,,checked,Claire,
135,/data/tei/214.xml,http://syriaca.org/manuscript/214,Add MS 14520,codex,perg,,"Vellum, about 9 in. by 5 7/8, consisting of 161 leaves, the first three of which are much stained and torn. The quires were originally 20 in number, but the last two are now lost. They are signed with Syriac letters on the first leaf of each, and by a later hand with Greek letters on the last leaf. The number of lines in each page varies from 26 to 31.",,,,checked,Claire,
136,/data/tei/1146.xml,http://syriaca.org/manuscript/1146,Add MS 25877,codex,chart,,"Paper, about 8 3/4 in. by 6 1/4, consisting of 96 leaves. The quires, signed with letters, are ten in number. There are 19 lines in each page.",,,,checked,Claire,
137,/data/tei/1108.xml,http://syriaca.org/manuscript/1108,Add MS 17273,codex,chart,,"Paper, about 7 1/2 in. by 5 7/8, consisting of 114 leaves. The quires, signed with letters, are 9 in number. A single leaf is wanting after fol. 113. There are from 21 to 30 lines in each page.",,,,checked,Claire,
138,/data/tei/771.xml,http://syriaca.org/manuscript/771,Add MS 17142,codex,perg,Vellum,"Vellum, about 7 7/8 in. by 5 1/4, consisting of 17 leaves, the first and last of which are slightly stained and torn. The writing on the lower half of fol. 14 b has been inten¬tionally erased. The quires are without signatures. There are from 22 to 28 lines in each page.",,,,checked,Claire,
139,/data/tei/154.xml,http://syriaca.org/manuscript/154,Add MS 14471,codex,perg,Vellum,"Vellum, about 8 5/8 in. by 5 5/8, consisting of 108 leaves, some of which are slightly stained and torn, especially foll. 1—3, 23, 103, and 108. The quires, 11 in number, are signed with letters. Each page has from 30 to 38 lines, only the last four being divided into columns. The writing is a clear, regular, Nestorian Estrangela, with numerous Syriac vowel-points and marks of punctuation, accents, etc., mostly added, it would appear, by later hands. This manuscript is dated A.D. 615,",,,,checked,Claire,
