creators,date,title,sandbox_URI,searchURL_CreatorDate,searchURL_Title,CBSS_URI,notes,status,assignee
"Behr, ",2011,The Case against Diodore and Theodore: Texts and Their Contexts,http://zotero.org/groups/5027921/items/PDESHIUY,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Behr%202011/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Case%20against%20Diodore%20and%20Theodore%3A%20Texts%20and%20Their%20Contexts/titleCreatorYear,,,to do,
"Benjamin, ",2009,Assyrian Printing Presses in Iraq during the 20th Century,http://zotero.org/groups/5027921/items/V6EHKRAC,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Benjamin%202009/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Assyrian%20Printing%20Presses%20in%20Iraq%20during%20the%2020th%20Century/titleCreatorYear,,,to do,
"Bettiolo, ",1979,Una raccolta di opuscoli Calcedonensi: Ms. Sinaï Syr. 10,http://zotero.org/groups/5027921/items/IDRCTBFU,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bettiolo%201979/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Una%20raccolta%20di%20opuscoli%20Calcedonensi%3A%20Ms.%20Sina%C3%AF%20Syr.%2010/titleCreatorYear,,,to do,
"Bierbaums, ",2004,Ephraim the Syrian on Freedom of Will in Manichaeism (Pr. I I-XXVIII): Reference to Manichaean Common Property?,http://zotero.org/groups/5027921/items/9RUN2RFQ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bierbaums%202004/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Ephraim%20the%20Syrian%20on%20Freedom%20of%20Will%20in%20Manichaeism%20%28Pr.%20I%20I-XXVIII%29%3A%20Reference%20to%20Manichaean%20Common%20Property%3F/titleCreatorYear,,,to do,
"Bin Seray, ",1996,Christianity in East Arabia,http://zotero.org/groups/5027921/items/DL34MBEK,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bin%20Seray%201996/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Christianity%20in%20East%20Arabia/titleCreatorYear,,,to do,
"Blömer, Lätzer-Lasar (ed.), Urciuoli (ed.)",2021,Sacred Spaces and New Cities in the Byzantine East,http://zotero.org/groups/5027921/items/DHMXXKX4,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bl%C3%B6mer%20L%C3%A4tzer-Lasar%20Urciuoli%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sacred%20Spaces%20and%20New%20Cities%20in%20the%20Byzantine%20East/titleCreatorYear,,,to do,
"Blum, ",1969,"Rabbula von Edessa. Der Christ, der Bischof, der Theologie",http://zotero.org/groups/5027921/items/7KPWPG5N,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Blum%201969/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Rabbula%20von%20Edessa.%20Der%20Christ%2C%20der%20Bischof%2C%20der%20Theologie/titleCreatorYear,,,to do,
"Blum, ",1978,Vereinigung und Vermischung. Zwei Grundmotive christlich-orientalischer Mystik,http://zotero.org/groups/5027921/items/9NS2M773,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Blum%201978/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Vereinigung%20und%20Vermischung.%20Zwei%20Grundmotive%20christlich-orientalischer%20Mystik/titleCreatorYear,,,to do,
"Bodor, ",2021,The Theological Profile of the Peshitta of Isaiah,http://zotero.org/groups/5027921/items/M5ATTAAU,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bodor%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Theological%20Profile%20of%20the%20Peshitta%20of%20Isaiah/titleCreatorYear,,,to do,
"Bombeck, ",1997,"Das althebräische Verbalsystem aus aramäischer Sicht: masoretischer Text, Targume und Peschitta",http://zotero.org/groups/5027921/items/FSPMHGUU,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bombeck%201997/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Das%20althebr%C3%A4ische%20Verbalsystem%20aus%20aram%C3%A4ischer%20Sicht%3A%20masoretischer%20Text%2C%20Targume%20und%20Peschitta/titleCreatorYear,,,to do,
"Booth, ",2021,Alexandria and Antioch in the First ‘Abbāsid Century,http://zotero.org/groups/5027921/items/P9J2KVLG,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Booth%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Alexandria%20and%20Antioch%20in%20the%20First%20%E2%80%98Abb%C4%81sid%20Century/titleCreatorYear,,,to do,
"Borbone, Oenbrink, Winter (ed.)",2011,"Das christianisierte Heiligtum auf dem Dülük Baba Tepesi. Eine syrische Inschrift, Architekturbefunde und Bauglieder",http://zotero.org/groups/5027921/items/N6AS5JJH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Borbone%20Oenbrink%20Winter%202011/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Das%20christianisierte%20Heiligtum%20auf%20dem%20D%C3%BCl%C3%BCk%20Baba%20Tepesi.%20Eine%20syrische%20Inschrift%2C%20Architekturbefunde%20und%20Bauglieder/titleCreatorYear,,,to do,
"Borghero, ",2012,Some Phonological and Morphological Features of the Christian Neo-Aramaic Dialect of ‘Ankawa,http://zotero.org/groups/5027921/items/ASH7Y3M8,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Borghero%202012/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Some%20Phonological%20and%20Morphological%20Features%20of%20the%20Christian%20Neo-Aramaic%20Dialect%20of%20%E2%80%98Ankawa/titleCreatorYear,,,to do,
"Bowman, ",2021,Christian Monastic Life in Early Islam,http://zotero.org/groups/5027921/items/JB3GTS28,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bowman%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Christian%20Monastic%20Life%20in%20Early%20Islam/titleCreatorYear,,,to do,
"Bracht, Rieger (ed.), Urciuoli (ed.), Rüpke (ed.), Patzelt (ed.), Raja (ed.), Gasparini (ed.)",2020,"The Appropriation of the Book of<hi rend=""italics"">Jonah</hi>in 4th Century Christianity by Theodore of Mopsuestia and Jerome of Stridon",http://zotero.org/groups/5027921/items/WSWCW2JT,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bracht%20Rieger%20Urciuoli%20R%C3%BCpke%20Patzelt%20Raja%20Gasparini%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Appropriation%20of%20the%20Book%20of%3Chi%20rend%3D%22italics%22%3EJonah%3C%2Fhi%3Ein%204th%20Century%20Christianity%20by%20Theodore%20of%20Mopsuestia%20and%20Jerome%20of%20Stridon/titleCreatorYear,,,to do,
"Braida, ",2016,"Christian Arabic and Garšūnī Versions of<hi rend=""italics"">Sindbadthe Sailor</hi>: An Overview",http://zotero.org/groups/5027921/items/XPFHWB8M,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Braida%202016/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Christian%20Arabic%20and%20Gar%C5%A1%C5%ABn%C4%AB%20Versions%20of%3Chi%20rend%3D%22italics%22%3ESindbadthe%20Sailor%3C%2Fhi%3E%3A%20An%20Overview/titleCreatorYear,,,to do,
"Brelaud, ",2018,The ‘Arab Connection’ of the Church of Persia’s Patriarch during the Sasanian Empire,http://zotero.org/groups/5027921/items/EGZWBTNN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brelaud%202018/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20%E2%80%98Arab%20Connection%E2%80%99%20of%20the%20Church%20of%20Persia%E2%80%99s%20Patriarch%20during%20the%20Sasanian%20Empire/titleCreatorYear,,,to do,
"Breydy, ",1977,La doctrine syro-antiochienne sur le Sacerdoce dans sa version Maronite,http://zotero.org/groups/5027921/items/JLAA69GK,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Breydy%201977/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/La%20doctrine%20syro-antiochienne%20sur%20le%20Sacerdoce%20dans%20sa%20version%20Maronite/titleCreatorYear,,,to do,
"Briquel-Chatonnet, Richard (ed.), Déroche (ed.)",1997,De l’araméen à l’arabe. Quelques réflexions sur la genèse de l’écriture arabe,http://zotero.org/groups/5027921/items/RSKCM87Z,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Briquel-Chatonnet%20Richard%20D%C3%A9roche%201997/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/De%20l%E2%80%99aram%C3%A9en%20%C3%A0%20l%E2%80%99arabe.%20Quelques%20r%C3%A9flexions%20sur%20la%20gen%C3%A8se%20de%20l%E2%80%99%C3%A9criture%20arabe/titleCreatorYear,,,to do,
"Brock, ",1989,Arthur Vööbus’ Contribution to Syriac Studies,http://zotero.org/groups/5027921/items/7Z8XK8Z7,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201989/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Arthur%20V%C3%B6%C3%B6bus%E2%80%99%20Contribution%20to%20Syriac%20Studies/titleCreatorYear,,,to do,
"Brock, ",1989,Syriac Culture in the Seventh Century,http://zotero.org/groups/5027921/items/Y6BTXD7E,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201989/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Syriac%20Culture%20in%20the%20Seventh%20Century/titleCreatorYear,,,to do,
"Brock, ",1989,The Dispute between Soul and Body: An Example of a Long-Lived Mesopotamian Literary Genre,http://zotero.org/groups/5027921/items/ZI67ZFNV,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201989/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Dispute%20between%20Soul%20and%20Body%3A%20An%20Example%20of%20a%20Long-Lived%20Mesopotamian%20Literary%20Genre/titleCreatorYear,,,to do,
"Brock, ",1989,Three Thousand Years of Aramaic Literature,http://zotero.org/groups/5027921/items/W2SLDZHS,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201989/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Three%20Thousand%20Years%20of%20Aramaic%20Literature/titleCreatorYear,,,to do,
"Brock, ",1991,"‘Come, Compassionate Mother ..., Come, Holy Spirit’: A Forgotten Aspect of Early Eastern Christian Imagery",http://zotero.org/groups/5027921/items/HCCUUBHH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%E2%80%98Come%2C%20Compassionate%20Mother%20...%2C%20Come%2C%20Holy%20Spirit%E2%80%99%3A%20A%20Forgotten%20Aspect%20of%20Early%20Eastern%20Christian%20Imagery/titleCreatorYear,,,to do,
"Brock, ",1991,Some New Syriac Documents from the Third Century AD,http://zotero.org/groups/5027921/items/EXGPLRE8,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Some%20New%20Syriac%20Documents%20from%20the%20Third%20Century%20AD/titleCreatorYear,,,to do,
"Brock, ",1991,The Syriac Background to Ḥunayn’s Translation Techniques,http://zotero.org/groups/5027921/items/5BB98ZBV,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Syriac%20Background%20to%20%E1%B8%A4unayn%E2%80%99s%20Translation%20Techniques/titleCreatorYear,,,to do,
"Brock, ",1994,Professor André de Halleux’s Contributions to Syriac Studies,http://zotero.org/groups/5027921/items/Z4SS7ISX,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201994/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Professor%20Andr%C3%A9%20de%20Halleux%E2%80%99s%20Contributions%20to%20Syriac%20Studies/titleCreatorYear,,,to do,
"Brock, ",1995,The Scribe Reaches Harbour,http://zotero.org/groups/5027921/items/HSCUX5UU,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201995/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Scribe%20Reaches%20Harbour/titleCreatorYear,,,to do,
"Brock, Schlarb (ed.), Tamcke (ed.), Schwaigert (ed.)",1995,"Bar Shabba/Mar Shabbay, First Bishop of Merv",http://zotero.org/groups/5027921/items/RKQKCIM8,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%20Schlarb%20Tamcke%20Schwaigert%201995/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bar%20Shabba%2FMar%20Shabbay%2C%20First%20Bishop%20of%20Merv/titleCreatorYear,,,to do,
"Brock, ",1999,Syriac Writers from Beth Qatraye,http://zotero.org/groups/5027921/items/ZJNANZDL,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201999/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Syriac%20Writers%20from%20Beth%20Qatraye/titleCreatorYear,,,to do,
"Brock, ",1999,From Ephrem to Romanos: Interactions Between Syriac and Greek in Late Antiquity,http://zotero.org/groups/5027921/items/Z5PWDF68,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201999/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/From%20Ephrem%20to%20Romanos%3A%20Interactions%20Between%20Syriac%20and%20Greek%20in%20Late%20Antiquity/titleCreatorYear,,,to do,
"Brock, ",1999,"From Qatar to Tokyo, by Way of Mar Saba: The Translations of Isaac of Beth Qatraye (Isaac the Syrian)",http://zotero.org/groups/5027921/items/K482FFNQ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%201999/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/From%20Qatar%20to%20Tokyo%2C%20by%20Way%20of%20Mar%20Saba%3A%20The%20Translations%20of%20Isaac%20of%20Beth%20Qatraye%20%28Isaac%20the%20Syrian%29/titleCreatorYear,,,to do,
"Brock, ",2000,Greek Words in Ephrem and Narsai: A Comparative Sampling,http://zotero.org/groups/5027921/items/JJZF4NZF,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%202000/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Greek%20Words%20in%20Ephrem%20and%20Narsai%3A%20A%20Comparative%20Sampling/titleCreatorYear,,,to do,
"Brock, Chehwan (ed.), Kassis (ed.)",2002,The Seeds of Liturgical Drama in Syriac,http://zotero.org/groups/5027921/items/C2ERFDHU,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%20Chehwan%20Kassis%202002/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Seeds%20of%20Liturgical%20Drama%20in%20Syriac/titleCreatorYear,,,to do,
"Brock, ",2005,Sobria Ebrietas according to some Syriac Texts,http://zotero.org/groups/5027921/items/RBIWJCW3,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%202005/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sobria%20Ebrietas%20according%20to%20some%20Syriac%20Texts/titleCreatorYear,,,to do,
"Brock, ",2006,A Further Funerary Mosaic Inscription from Osrhoene,http://zotero.org/groups/5027921/items/NC52K5HX,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%202006/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20Further%20Funerary%20Mosaic%20Inscription%20from%20Osrhoene/titleCreatorYear,,,to do,
"Brock, ",2006,East Syriac Pilgrims to Jerusalem in the Early Ottoman Period,http://zotero.org/groups/5027921/items/W6M9C795,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%202006/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/East%20Syriac%20Pilgrims%20to%20Jerusalem%20in%20the%20Early%20Ottoman%20Period/titleCreatorYear,,,to do,
"Brock, Toepel (ed.), Bumazhnov (ed.), Grypeou (ed.), Sailors (ed.)",2011,"A West Syriac Life of Mar Shabbay (Bar Shabba), Bishop of Merv",http://zotero.org/groups/5027921/items/GHETTEL2,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%20Toepel%20Bumazhnov%20Grypeou%20Sailors%202011/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20West%20Syriac%20Life%20of%20Mar%20Shabbay%20%28Bar%20Shabba%29%2C%20Bishop%20of%20Merv/titleCreatorYear,,,to do,
"Brock, ",2017,The Martyrdom of Crescus (Crescens) of Myra,http://zotero.org/groups/5027921/items/W8WJRILN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%202017/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Martyrdom%20of%20Crescus%20%28Crescens%29%20of%20Myra/titleCreatorYear,,,to do,
"Brock, ",2018,Civic Culture Reflected in Greek Loanwords in Syriac,http://zotero.org/groups/5027921/items/TIRVUI4Q,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%202018/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Civic%20Culture%20Reflected%20in%20Greek%20Loanwords%20in%20Syriac/titleCreatorYear,,,to do,
"Brock, ",2019,"Palimpsest Canons in the Sinai, New Finds Syr. 3",http://zotero.org/groups/5027921/items/IZ2S266E,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Brock%202019/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Palimpsest%20Canons%20in%20the%20Sinai%2C%20New%20Finds%20Syr.%203/titleCreatorYear,,,to do,
