syriacaBiblUri,syriacaZoteroUri,syriacaCmosFormattedCitation,cbscZoteroUri,syriaca_year,cbsc_year,syriaca_authors-editors,cbsc_authors-editors,syriaca_title,cbsc_title,match-type,correctedCBSCMatch,notes,checkedBy,status,hasPossibleMatch,potentialMatchNumber
http://syriaca.org/bibl/810,,,http://zotero.org/groups/4861694/items/JNMLTC4P,1993,1993,"Van Esbroeck,","van Esbroeck,","Les versions syriaques du panégyrique de Grégoire le
        Thaumaturge",Les versions syriaques du Panégyrique de Grégoire le Thaumaturge,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2458,https://zotero.org/groups/392292/items/4ITMSRRR,,,1884,,"Derenbourg, ",,"Grammaire, Réthorique, Poésie, Philosophie et Belles-Lettres, Lexicographie",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/806,,,,1966,,"Erbetta, ",,"Gli Apocrifi del Nuovo Testamento. II. Atti e
                     leggende, s.l. 1966",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1777,https://zotero.org/groups/392292/items/7WQ84GJX,,,1888,,"Bezold, ",,"Die Schatzhöhle: nach dem syrischen Texte der Handschriften zu Berlin, London und
Rom nebst einer arabischen Version nach den Handschriften zu Rom, Paris und Oxford",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1844,https://zotero.org/groups/392292/items/M6XPCNQ2,,http://zotero.org/groups/4861694/items/8LP95KBT,1882,1882,"Frothingham,","Frothingham,","L'omelia di Giacomo di Sarûg sul battesimo di Costantino
        imperatore",L’omelia di Giacomo di Sarûg sul battesimo di Costantino imperatore,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/355,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Maqdisī, Jeremiah",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2336,https://zotero.org/groups/392292/items/62XRB9PR,,,1901,,", Diettrich (ed.)",,Eine jakobitische Einleitung in den Psalter: in Verbindung mit zwei Homilien aus dem großen Psalmenkommentar des Daniel von Salah,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1324,https://zotero.org/groups/392292/items/97FU4ZQS,,http://zotero.org/groups/4861694/items/GV5C8L6Y,1944,1944,"Graf,","Graf,",Geschichte der christlichen arabischen Literatur,Geschichte der christlichen arabischen Literatur,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/687,,,,1953,,"Graf, Graf, ",,Geschichte der christlichen arabischen Literatur | Register,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/72,,,,2011,,"Mathews, Jr, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Awgen, Mar",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/166,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"David, Clemens Joseph",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2190,,,,2015,,"Strong, ",,Candida | Candida: An Ante-Nicene Martyr in Persia,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2420,https://zotero.org/groups/392292/items/DUDIJM52,,,forthcoming,,", ",,Lamentations,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2365,https://zotero.org/groups/392292/items/GC7IPWC2,,,2013,,", McCarthy (ed.), Kiraz (ed.), Bali (ed.)",,The Syriac Peshiṭta Bible with English Translation: Deuteronomy,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/947,,,,1912,,"Zaleski, ",,"The Apostle St. Thomas in India. History, Tradition
                     and Legend",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1349,https://zotero.org/groups/392292/items/FDIERKVX,,http://zotero.org/groups/4861694/items/ULQR8CNY,1979,1979,"Brock,","Brock,",The Fenqitho of the Monastery of Mar Gabriel in Ṭūr ‘Abdīn,The Fenqitho of the Monastery of Mar Gabriel in Tur Abdin,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/397,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Nagran,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/230,,,,2011,,"Mengozzi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Garshuni,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2100,https://zotero.org/groups/392292/items/GZITUBUQ,,,1955,,"Wenger, ",,"L'assomption de la T.S. Vierge dans la tradition byzantine du VIe au Xe siècle
études et documents",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1863,https://zotero.org/groups/392292/items/ZBVZPHFM,,http://zotero.org/groups/4861694/items/2WVPHWF3,1890,1890,"Hall,","Hall,",The story of Arsânîs,The Story of Arsânîs,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1743,https://zotero.org/groups/392292/items/QQV5626B,,,1906,,", Bedjan (ed.)",,Homiliae selectae Mar-Jacobi Sarugensis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/600,,,,2011,,"Mengozzi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yawsep of Telkepe,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1110,,,http://zotero.org/groups/4861694/items/MS8WZM9Z,1957,1957,"Tonneau,","Tonneau,",Abraham de Natpar,Abraham de Natpar,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1343,https://zotero.org/groups/392292/items/EA4KPPQD,,,1951,,"Séminaire Sainte-Anne de Jérusalem, ",,Proche Orient chrétien.,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1884,https://zotero.org/groups/392292/items/N5U9779T,,,1904,,"Lewis, Guidi, ",,Acta mythologica apostolorum,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/85,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Bardaiṣan,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/712,,,http://zotero.org/groups/4861694/items/8U6INPQP,1957,1957,"Rousseau,","Rousseau,",La Rencontre de saint Éphrem et de saint Basile,La rencontre de saint Ephrem et de saint Basile,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2476,https://zotero.org/groups/392292/items/QT2HCWWM,,http://zotero.org/groups/4861694/items/XNYVJ3YW,1874,1874,"Zotenberg,","Zotenberg,","Catalogues des manuscrits syriaques et sabéens (mandaïtes) de la Bibliothèque
        Nationale","Manuscrits orientaux. Catalogues des manuscrits syriaques et sabéens (mandaïtes)
        de la Bibliothèque nationale","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1964,https://zotero.org/groups/392292/items/7E2II8N4,,http://zotero.org/groups/4861694/items/M8BEDTF8,1914,1914,"Allgeier,","Allgeier,","Untersuchungen zur syrischen Überlieferung der
        Siebenschläferlegende",Untersuchungen zur syrischen Überlieferung der Siebenschläferlegende,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1314,https://zotero.org/groups/392292/items/5MZTQ5RZ,,,1910,,"Peeters, Société de Bollandistes, ",,Bibliotheca hagiographica orientalis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/99,,,,2011,,"Murre-van den Berg, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Bedjan, Paul",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/453,,,,2011,,"Tannous, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Qenneshre, Monastery of",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1360,https://zotero.org/groups/392292/items/HGMRG5VJ,,,1636,,", Novaria (ed.)",,"Calendrier ""jacobite"" (ca. 1600) en appendice",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/783,,,,1988,,"Tamcke, ",,"Der Katholikos-Patriarch Sabrīšō’ I. (598-604) und
                     das Mönchtum",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1113,,,http://zotero.org/groups/4861694/items/G8TGGVHV,1977,1977,"Beulay,","Beulay,","Précisions touchant l’identité et la biographie de Jean Saba de
        Dalyatha","Précisions touchant l’identité et la biographie de Jean Saba de
        Dalyatha","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2338,https://zotero.org/groups/392292/items/ESD3X8QN,,,1629,,", Le Jay (ed.)",,"Biblia 1. Hebraica, 2. Samaritana, 3. Chaldaica, 4. Graeca, 5. Syriaca, 6. Latina, 7. Arabica: Quibus textus originales totius Scripturae sacrae, quorum pars in editione Complutensi, deinde in Antverpiensi regiis sumptibus extat, nunc integri, ex manuscriptis toto ferè orbe quaesitis exemplaribus, exhibentur.",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1855,https://zotero.org/groups/392292/items/QT4JQ47V,,,1903,,", Kugener (ed.)",,Vie de sévère,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2162,,,,2013,,"Palmer, ",,"A Tale of Two Synods: The Archimandrite Barsumas at Ephesus in 449 and
                at Chalcedon in 451",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/218,,,,2011,,"Walker, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Fars,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2131,,,,2001,,"Harrak, Wevers (ed.), Weigl (ed.), Daviau (ed.), Dion (ed.)",,Tales about Sennacherib: The Contribution of the Syriac Sources,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2062,https://zotero.org/groups/392292/items/5RKUF2WR,,,1874,,", Arndt (ed.)",,Passio Sancti Georgii,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/583,,,,2011,,"Harvey, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Women in the Syriac tradition,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1153,,,http://zotero.org/groups/4861694/items/V8GS8N4F,1971,1971,"Vööbus,","Vööbus,","Découverte d’un memra de Giwargi, évêque des Arabes, sur Sévère
        d’Antioche","Découverte d’un memra de Giwargi, évêque des Arabes, sur Sévère
        d’Antioche","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/721,,,,1895,,"Nestle, ",,"Die Kreuzauffindungslegende nach einer Handschrift
                     vom Sinai",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1150,,,,1990,,"Hollerich, Lavenant (ed.)",,"The Sources of Ps.-Amphilochius’ Vita Athanasii
                     Syriaca (Ms. Mard. orth. 269)",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/594,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yawsep I of Seleucia-Ctesiphon,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/839,,,http://zotero.org/groups/4861694/items/LDDRU7P5,1990,1990,"de Halleux,","de Halleux, Görg (ed.), Schulz (ed.)","À propos du sermon éphrémien sur Jonas et la pénitence des
        Ninivites",À propos du sermon éphrémien sur Jonas et la pénitence des Ninivites,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1751,https://zotero.org/groups/392292/items/UTJ8XT89,,http://zotero.org/groups/4861694/items/M4HBDWFZ,1907,1907,"Budge,","Budge,","The paradise, or garden of the holy fathers: being histories of the anchorites,
        recluses, monks, coenobites, and ascetic fathers of the deserts of Egypt between A.D. CCL
        and A.D. CCCC circiter","The Paradise or Garden of the Holy Fathers, Being Histories of the Anchorites,
        Recluses, Monks, Coenobites, and Ascetic Fathers of the Deserts of Egypt between A.D. CCL
        and A.D. CCCC circiter","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1116,,,,1927,,"Pigoulewsky, ",,Le Martyre de saint Cyriaque de Jérusalem,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2347,https://zotero.org/groups/392292/items/4X6JC7CU,,,1933,,", Lorimer (ed.)",,Aristotelis qui fertur libellus De mundo,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2077,https://zotero.org/groups/392292/items/BH45SWNT,,,1984,,"Arras, ",,Asceticon [Text],,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1822,https://zotero.org/groups/392292/items/27WRQ3NF,,http://zotero.org/groups/4861694/items/BPJSIG3H,1954,1954,"Krüger,","Krüger,","Der Sermo des Philoxenos von Mabbug de annuntiatione Dei Genitricis Mariae. Zum
        ersten Male herausgegeben mit einer Einleitung und Übersetzung","Der Sermo des Philoxenos von Mabbug de annuntiatione Dei Genitricis Mariae. Zum
        ersten Male herausgegeben mit einer Einleitung und Übersetzung","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/330,,,,2011,,"Cassis, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Kokhe,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2010,https://zotero.org/groups/392292/items/K6KSMANH,,,1953,,"Kamil, ",,"Sainte Euphrosyne, vierge d’Alexandrie",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2265,https://zotero.org/groups/392292/items/9794EDGJ,,http://zotero.org/groups/4861694/items/W34I8MF7,1994,1994,"van Esbroeck, Lavenant (ed.)","van Esbroeck, Lavenant (ed.)","La légende des Sept Dormants d'Ephèse selon le Codex syriaque N.S.4 de
        Saint-Pétersbourg","La légende des Sept Dormants d’Ephèse selon le codex syriaque N.S. 4 de
        Saint-Petersbourg","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/3,,,,1991,,"Barsoum/ܕܒܝܬ ܒܪܨܘܡ, Dolabani/ܕܘܠܒܐܢܝ (ed.)",,Berule bdire d-ʿal yulpone suryoye hdire | ܒܪ̈ܘܠܐ ܒܕܝܪ̈ܐ ܕܥܠ ܡܪܕܘܬ ܝܘܠܦܢ̈ܐ ܣܘܪ̈ܝܝܐ ܗܕܝܪ̈ܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/819,,,,1908,,"D'âkonov/Дьяконов, ",,"Ioann Efesskij i ego
                     cerkovno-istoričeskie trudy | Иоанн Ефесский и его церковно-исторические
                     труды",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2442,https://zotero.org/groups/392292/items/IQWUBHR5,,http://zotero.org/groups/4861694/items/5H55KGXN,1961,1961,",",",",List of Old Testament Peshitta Manuscripts: Preliminary Issue,List of Old Testament Peshiṭta Manuscripts (Preliminary Issue),"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/217,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Fā’iq, Naʿʿūm",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/598,,,,2011,,"Kitchen, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yawsep Ḥazzaya,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2159,,,http://zotero.org/groups/4861694/items/YD6T8N33,1934,1934,"Müller, Lentz,","Müller, Lentz,",Sogdische Texte: II,"Soghdische Texte, II","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/351,,,,2011,,"Childers, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Mani,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2186,,,http://zotero.org/groups/4861694/items/T2ZPPISI,2015,2015,"Pritula,","Pritula,","The Wardā an East Syriac hymnological collection: Study and critical
        edition","The Wardā: An East Syriac Hymnological Collection. Study and Critical
        Edition","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2033,https://zotero.org/groups/392292/items/8HH4B5KK,,,1925,,", Brooks (ed.)",,Lives of the Eastern Saints III,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/313,,,,2011,,"Teule, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,John Climacus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/591,,,,2011,,"Salvesen, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Yaʿqub of Edessa,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/894,,,,1953,,"Kötting, ",,"Das Wirken der ersten Styliten in der
                     Öffentlichkeit. Missions- und Erbauungspredikt",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/118,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Bidawid, Raphael I",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2221,https://zotero.org/groups/392292/items/9XTQHK2H,,,1992,,"Brock, ",,The luminous eye: The spiritual world vision of Saint Ephrem,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1341,https://zotero.org/groups/392292/items/E8JR3QAK,,http://zotero.org/groups/4861694/items/6ENGDVKD,1969,1969,"Fiey,","Fiey,",L'Elam: la première des métropoles ecclésiastiques,"L’Élam, la première des métropoles ecclésiastiques syriennes
        orientales","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/430,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Pawlos of Tella,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/37,,,,2011,,"Takahashi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Aleppo,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/901,,,http://zotero.org/groups/4861694/items/JDMESZZZ,1931,1931,"Nau,","Nau,","Les “belles actions” de Mar Rabboula évêque d’Édesse de 412 au 7 août 435 (ou
        436)","Les “belles actions” de Mar Rabboula, évèque d’Édesse de 412 au 7 août 435 (ou
        436)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2064,https://zotero.org/groups/392292/items/JP7QGI73,,,1983,,"Jourdan, ",,La tradition des sept dormants: Une rencontre entre chrétiens et musulmans,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1901,https://zotero.org/groups/392292/items/4DNPXJDT,,http://zotero.org/groups/4861694/items/BNJN45QI,1895,1895,"Raabe,","Raabe,","Petrus der Iberer: ein Charakterbild zur Kirchen und Sittengeschichte des
        fünften Jahrhunderts: syrische Übersetzung einer um das Jahr 500 verfassten griechischen
        Biographie","Petrus der Iberer: ein Charakterbild zur Kirchen und Sittengeschichte des fünften
        Jahrhunderts. Syrische Übersetzung einer um das Jahr 500 verfassten griechischen
        Biographie","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/823,,,,1901,,"Pereira, ",,"O santo martyr Barlaam. Estudo de crítica
                     histórica",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1358,https://zotero.org/groups/392292/items/HEKW5INF,,http://zotero.org/groups/4861694/items/ZZY3HZFG,1900,1900,"Lewis,","Lewis,","Select narratives of Holy women from the Syro-Antiochene or Sinai
        palimpsest","Select Narratives of Holy Women from the Syro-Antiochene or Sinai Palimpsest as
        Written above the Old Syriac Gospels by John the Stylite, of Beth-Mari-Qanūn in A.D.
        778","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/201,,,,2011,,"Juckel, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Eliya of al-Anbār,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2163,,,,2011,,"Hollerich, Blanchard (ed.), Young (ed.), Griffith (ed.)",,A Syriac Life of Athanasius of Alexandria,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/219,,,,2011,,"Fathi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Fatḥallāh, Elias",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2349,https://zotero.org/groups/392292/items/U9R7XF2T,,http://zotero.org/groups/4861694/items/EUWFNSSK,2009,2009,"McCollum,","McCollum,","A Greek and Syriac index to Sergius of Reshaina's version of the De
        mundo","A Greek and Syriac Index to Sergius of Reshaina’s Version of the De
        Mundo","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1942,https://zotero.org/groups/392292/items/MCRXPP4S,,http://zotero.org/groups/4861694/items/9B88LNGQ,1910,1910,"Nau,","Nau, Leroy,","Les légendes syriaques d’Aaron de Saroug, de Maxime et Domèce, d’Abraham,
        maître de Barsôma, et de l’empereur Maurice; Les miracles de Saint Ptolémée","Les légendes syriaques d’Aaron de Saroug, de Maxime et Domèce, d’Abraham, maître
        de Barsôma, et de l’empereur Maurice; Les miracles de Saint Ptolémée","4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
